,state_00,state_00_squared,state_01,state_01_squared,state_02,state_02_squared,state_03,state_03_squared,state_04,state_04_squared,state_05,state_05_squared,state_06,state_06_squared,state_07,state_07_squared,state_08,state_08_squared,v_au,x_au
967,(0.05144998738944447-1.4266704562330496e-15j),0.0026471012023739954,(0.031902143231270795-3.3446294538868086e-14j),0.001017746742748517,(0.3118172584297616+3.672604652397791e-13j),0.09723000265465273,(0.47509076918317034-8.419453180235887e-14j),0.22571123896305642,(0.6160216617643575-1.2310026769592146e-13j),0.37948268776292043,(0.23902167384549614-8.401930470404263e-15j),0.05713136056790273,(-0.6232436661400392+3.906254650338808e-14j),0.3884326673836767,(0.1781833467283664+2.9431834882857284e-14j),0.03174930505132124,(0.4872496792448184+5.147814911624651e-14j),0.2374122499241784,-1.901331090240206,-0.5215902593471764
968,(0.049888368160691816-1.3563435355784005e-15j),0.002488849277736729,(0.03209942428672868-3.254069699167765e-14j),0.0010303730395394269,(0.3058140319624059+3.603091760158601e-13j),0.09352222214510343,(0.47678809140997014-8.466734605206405e-14j),0.22732688411036203,(0.6102316254112388-1.2221744199107706e-13j),0.3723826366520424,(0.2525578133593246-8.737193835341325e-15j),0.06378544908884344,(-0.624370098968404+3.9154386697319966e-14j),0.3898380204858146,(0.1593916878458597+2.7176992438405144e-14j),0.025405710154351977,(0.49931040261311205+5.3181276877214536e-14j),0.24931087815766806,-1.8359169266180086,-0.5123585733410323
969,(0.04837106446924059-1.3492627755488017e-15j),0.0023397598778874293,(0.03230820562391817-3.168656720403567e-14j),0.0010438201506373776,(0.2999007372793672+3.533978404755202e-13j),0.08994045222070804,(0.47843708555502823-8.522428611260885e-14j),0.2289020448343894,(0.6043101869289234-1.2147760592252189e-13j),0.3651908020260703,(0.26596723707498565-9.13455076212605e-15j),0.07073857119730162,(-0.6250068303908687+3.9330038353666596e-14j),0.3906335380352401,(0.14042247791280016+2.490252834926341e-14j),0.019718472303170847,(0.5106365085358783+5.472510715932211e-14j),0.2607496438497121,-1.7715584133749334,-0.5031268873348882
970,(0.046896993845971145-1.2891712429314095e-15j),0.0021993280317890553,(0.03252873969951101-3.087344193785724e-14j),0.0010581189064385438,(0.2940772804074588+3.4661550254332837e-13j),0.08648144685184714,(0.48004020868979347-8.564201977301733e-14j),0.23043860195894048,(0.5982619355443545-1.206299399223515e-13j),0.35791734352127735,(0.27924467442066697-9.576635727084307e-15j),0.0779775881923043,(-0.6251567882368674+3.946589296435761e-14j),0.39082100987863544,(0.12129761405374041+2.2659803588696332e-14j),0.014713111175130163,(0.5212141326790501+5.61875718070102e-14j),0.2716641721043745,-1.7082627775644068,-0.4938952013287423
971,(0.04546509180410389-1.2553001759922879e-15j),0.0020670745727555946,(0.032761282654121815-3.0028185885768546e-14j),0.0010733016411432629,(0.2883435032701171+3.398881220554842e-13j),0.08314197587808403,(0.4815998966455796-8.618296380386587e-14j),0.23193846044903296,(0.592091367266293-1.1983414839117665e-13j),0.3505721871912682,(0.292385041393235-9.991330648518703e-15j),0.08548901243052374,(-0.6248232271648488+3.9596765314786006e-14j),0.3904040652046963,(0.10203894605858396+2.03759603231512e-14j),0.010411946512746607,(0.5310305807515758+5.759342880155866e-14j),0.2819934776933559,-1.6460370719246604,-0.4846635153225982
972,(0.04407431194938958-1.2202004278642296e-15j),0.001942544973812105,(0.03300609451893992-2.923786491125744e-14j),0.0010894022753931958,(0.2826991865012288+3.3335853673140797e-13j),0.07991883004845655,(0.4831185623384421-8.654177575249632e-14j),0.23340354527596316,(0.5858028832250731-1.189296640748923e-13j),0.34316501799480864,(0.30538343710856036-1.0382991247864708e-14j),0.09325904366023804,(-0.6240097178698802+3.9710478679965496e-14j),0.38938812799604755,(0.08266825501594934+1.8052693515100183e-14j),0.006834040387382032,(0.540074331676204+5.887416164390464e-14j),0.2916802837354984,-1.5848881748786552,-0.4754318293164541
973,(0.04272362606505953-1.1745098761588042e-15j),0.001825308224147034,(0.033263439422698646-2.8414278749002176e-14j),0.0011064564022275423,(0.27714405220528265+3.2682392870452596e-13j),0.07680882567276444,(0.48459859417513146-8.710312725398053e-14j),0.23483579747651376,(0.5794007882172478-1.1804490934366867e-13j),0.3357052733867681,(0.3182351402028574-1.0805526105366786e-14j),0.10127360445993232,(-0.6227201363936947+3.974093459100506e-14j),0.38778036827018175,(0.06320723260944545+1.5677757225896785e-14j),0.003995154254144545,(0.5483350391874805+6.010629656091426e-14j),0.30067131520073576,-1.5248227905341214,-0.46620014331030823
974,(0.04141202417270146-1.2053367133515649e-15j),0.0017149557460804103,(0.033533585798872584-2.768355493187642e-14j),0.001124501376530349,(0.27167776666235605+3.2046760204921433e-13j),0.07380880889864558,(0.48604235453779404-8.751503449076668e-14j),0.23623717040464268,(0.5728892894491033-1.1707831343235854e-13j),0.3282021379654985,(0.3309356050978784-1.1224203290775033e-14j),0.10951837472149892,(-0.6209586535532007+3.978390110534116e-14j),0.38558964942260393,(0.04367746107692498+1.3333515868139339e-14j),0.0019077206061262966,(0.5558035319014998+6.121827207090432e-14j),0.30891756607418147,-1.465847448683591,-0.45696845730416413
975,(0.04013851457020015-1.1572709718831443e-15j),0.0016111003519021698,(0.033816806592995095-2.6881263533011258e-14j),0.0011435764081480365,(0.26629994297661663+3.1413716312729516e-13j),0.07091565962934927,(0.48745217834502996-8.80028871935119e-14j),0.2376096261733149,(0.5662724954730034-1.1610839933490184e-13j),0.32066453912922266,(0.3434804581425311-1.1609532968228977e-14j),0.11797882512580304,(-0.6187297245024651+3.982724544743366e-14j),0.3828264719828964,(0.024100393831252925+1.0933230345370227e-14j),0.000580828982821494,(0.5624718119025507+6.220664357323005e-14j),0.31637453918493835,-1.4079685048043271,-0.44773677129802003
976,(0.03890212384786018-1.1268323870508443e-15j),0.001513375239874252,(0.03411337946998773-2.6045294459283287e-14j),0.0011637226588633802,(0.26101014366718783+3.080202355956696e-13j),0.06812629509716603,(0.4888303716868646-8.83547115272383e-14j),0.2389551322835182,(0.5595544153104972-1.1497754760623054e-13j),0.3131011436934724,(0.35586549364320746-1.1992861594129935e-14j),0.12664024956592373,(-0.6160380784422099+3.973173918977792e-14j),0.37950291409077036,(0.004497336739685921+8.603316456262283e-15j),2.022603775012879e-05,(0.5683330518922277+6.324081527792118e-14j),0.3230024578731336,-1.3511921400583626,-0.43850508529187415
977,(0.03770189688380179-1.137013599919255e-15j),0.0014214330286368229,(0.0344235870213935-2.527628207866343e-14j),0.0011849833434194508,(0.2558078832003849+3.0192092830774595e-13j),0.06543767310746176,(0.4901792105311515-8.883875438698953e-14j),0.24027565843694293,(0.552738957756145-1.1392964701084674e-13j),0.3055203554213495,(0.3680866697948192-1.2429868503026647e-14j),0.13548779648064024,(-0.6128887084898663+3.9695827046814973e-14j),0.37563256899437636,(-0.015110569942413157+6.2176130397826474e-15j),0.00022832932398455995,(0.5733815909468802+6.411162270935434e-14j),0.32876644883677547,-1.2955243612925298,-0.42927339928573005
978,(0.03653689681969684-1.0545904795583804e-15j),0.001334944829213173,(0.034747716972404835-2.4522531105620815e-14j),0.001207403834794351,(0.2506926304624773+2.9597968532591433e-13j),0.0628467949681962,(0.49150093949888113-8.91209418537168e-14j),0.2415731735282828,(0.5458299308560133-1.1282262130005425e-13j),0.29793031341828025,(0.3801401045242377-1.2750260967928345e-14j),0.14450649906769836,(-0.6092868617222861+3.9538506262343903e-14j),0.37123047986739216,(-0.03470236898908874+3.8661456726006e-15j),0.0012042544134548679,(0.5776129289294265+6.491333924241217e-14j),0.3336366956664307,-1.2409710010383952,-0.42004171327958595
979,(0.0354062050178837-1.0805846733490524e-15j),0.0012535993537684128,(0.035086062388578206-2.378837001505494e-14j),0.0012310317739352022,(0.24566381117228778+2.9014389861775585e-13j),0.060350708119693466,(0.49279777070584585-8.954276820635989e-14j),0.24284964281265142,(0.5388310415548354-1.1172331499094032e-13j),0.2903388913430688,(0.39202207125753735-1.3145262667885793e-14j),0.1536813043530497,(-0.6052380294022469+3.9399029192353716e-14j),0.3663130722347151,(-0.05425730297931233+1.4964090642679753e-15j),0.002943854926588895,(0.581023719601598+6.556908754494066e-14j),0.3375885627396764,-1.1875377175122936,-0.41081002727344007
980,(0.034308921000876125-1.0376593228485524e-15j),0.0011771020602443587,(0.0354389218821226-2.3091315207654626e-14j),0.0012559171841671883,(0.24072081023306557+2.8441961478344485e-13j),0.05794650847926357,(0.4940718826680854-8.991596216231219e-14j),0.24410702524318634,(0.5317458955058636-1.105548242703103e-13j),0.2827536973873328,(0.40372899462212575-1.352798725818274e-14j),0.16299710109859245,(-0.6007479373989668+3.921823061396333e-14j),0.36089808428911296,(-0.07375483043841798-8.503926396183311e-16j),0.005439775012999787,(0.5836117624825738+6.622466875116046e-14j),0.3406026893080162,-1.135229994615358,-0.40157834126729597
981,(0.03324416237425067-1.0317625764242897e-15j),0.001105174331965544,(0.03580659981765169-2.2371652170846307e-14j),0.0012821125905014541,(0.23586297402321701+2.7872241939914506e-13j),0.055631342515076745,(0.49532541926851986-9.030798648344859e-14j),0.24534727097353498,(0.5245779970374934-1.0941563066738344e-13j),0.27518207497586844,(0.4152574460945401-1.3954078387550572e-14j),0.17243874653695984,(-0.5958225368119127+3.9034408034056287e-14j),0.355004495372983,(-0.09317464135442313-3.2601099834178788e-15j),0.008681513791525377,(0.5853759934997603+6.674823221049794e-14j),0.34266505376583145,-1.0840531419334485,-0.3923466552611501
982,(0.03221106473387408-1.0366434719765409e-15j),0.0010375526912898263,(0.036189406517282245-2.1660556046275692e-14j),0.0013096731440731106,(0.2310896126255915+2.7319643438679207e-13j),0.053402409063445934,(0.4965604887821689-9.067570354833172e-14j),0.24657231901958648,(0.5173307492708016-1.0818075733293586e-13j),0.267631104141089,(0.4266041396043655-1.435925926631283e-14j),0.18199109192758098,(-0.5904679948062999+3.872572218001685e-14j),0.34865245289057256,(-0.11249667207918233-5.5566795509688406e-15j),0.012655501228891083,(0.5863164744771518+6.721051275537296e-14j),0.34376700824331663,-1.0340122947372308,-0.383114969255006
983,(0.031208781558401136-1.0530446113997438e-15j),0.0009739880463599988,(0.03658765846496461-2.1013469235286844e-14j),0.0013386567519488965,(0.2264000019951495+2.6770140696268154e-13j),0.0512569609034037,(0.49777916295734803-9.104857515886843e-14j),0.24778409507451804,(0.5100074543822102-1.0694218737002135e-13j),0.26010760352542217,(0.4377659271044241-1.471056393643602e-14j),0.19163900693359592,(-0.5846906856677928+3.8499267187132403e-14j),0.3418631979066737,(-0.1317011196252285-7.903967978836355e-15j),0.01734518491053875,(0.5864343815062764+6.746481465485694e-14j),0.3439052838126489,-0.9851124139821094,-0.3738832832488619
984,(0.03023648408794803-1.0525149462558146e-15j),0.0009142449700007343,(0.0370016785099235-2.0307826263161727e-14j),0.0013691242125517347,(0.22179338606494883+2.624082822494298e-13j),0.04919230610215544,(0.4989834761502348-9.128188691356713e-14j),0.24898450947097195,(0.5026113140055682-1.0557064861445838e-13j),0.2526181329664039,(0.44873979411705756-1.4994154363104872e-14j),0.2013674028242192,(-0.5784971820830573+3.81392113498038e-14j),0.334658989678038,(-0.15076845536998346-1.0237484851780359e-14j),0.022731127134650694,(0.5857319922442201+6.787698787511105e-14j),0.34308196673838315,-0.9373582863082569,-0.364651597242716
985,(0.02929336118981744-1.041925314848985e-15j),0.0008581010097971026,(0.0374317960690855-1.9587250410113173e-14j),0.0014011393569576046,(0.21726897879049198+2.5712918311352197e-13j),0.047205809144663255,(0.5001754245102046-9.168872484189619e-14j),0.25017545528396334,(0.49514542976802994-1.0425448973603077e-13j),0.24516899662016708,(0.45952285526601466-1.5449944986459468e-14j),0.21116125451183065,(-0.571894246651968+3.7809136763705756e-14j),0.32706302935362197,(-0.16967943817977924-1.255721676062661e-14j),0.028791111741005522,(0.5842126721826014+6.798072947673932e-14j),0.3413044463387357,-0.8907545240406407,-0.3554199112365719
986,(0.028378619212125224-1.0158068822423446e-15j),0.0008053460283868029,(0.03787834732836703-1.891095023622484e-14j),0.0014347691963284095,(0.21282596613258498+2.5200429818597433e-13j),0.04529489186026821,(0.5013569652133425-9.20028893105417e-14j),0.25135880656793275,(0.4876128039542029-1.0285144855437358e-13j),0.23776624658007994,(0.4701123498031334-1.5759950003810596e-14j),0.22100562143742364,(-0.5648888236364659+3.7408094751649804e-14j),0.31909938306939023,(-0.18841512696681034-1.4875351044829062e-14j),0.035500260069919264,(0.5818808599306822+6.807462358466013e-14j),0.3385853351536702,-0.8453055651889676,-0.3461882252304278
987,(0.027491481826148807-9.583153557410544e-16j),0.0007557815729974702,(0.038341675442690966-1.825049687080406e-14j),0.0014700840757526515,(0.2084635079789456+2.468955052205345e-13j),0.04345703415888792,(0.5025300157415614-9.236350435288775e-14j),0.25253641672121396,(0.480016340293143-1.0152296824665741e-13j),0.23041568694842246,(0.48050563713869515-1.607715549242876e-14j),0.23088566732206336,(-0.5574880309502463+3.703530463741324e-14j),0.3107929046527828,(-0.2069568926927537-1.7219755344876247e-14j),0.04283115543303997,(0.5787420515550307+6.79821856260923e-14j),0.3349423622381258,-0.8010156734477124,-0.3369565392242819
988,(0.026631189858192243-9.821757054904454e-16j),0.0007092202732630813,(0.03882213073459486-1.7573520413668172e-14j),0.0015071578347739748,(0.20418074000489697+2.4185944393171006e-13j),0.041689774588947334,(0.5036964532047641-9.260318839559324e-14j),0.2537101169710591,(0.47235884486287616-1.0018142509731849e-13j),0.2231228783201907,(0.4907001923840146-1.6431122160620154e-14j),0.24078667880570892,(-0.5496991523926912+3.653416816082515e-14j),0.3021691581412431,(-0.22528642983333-1.941782833139887e-14j),0.05075397546704792,(0.5748027840173063+6.79120498472435e-14j),0.3303982405140461,-0.7578889381961431,-0.3277248532181378
989,(0.025797001111733463-9.209672344279608e-16j),0.0006654852663587775,(0.039320070891291886-1.6910758910611877e-14j),0.0015460679748962195,(0.19997677547356071+2.369298220067244e-13j),0.03999071072880291,(0.5048581137035264-9.294621114739872e-14j),0.2548817149722828,(0.46464302710724376-9.877562948880554e-14j),0.21589314263938286,(0.5006936019145163-1.6814889719531016e-14j),0.2506940829981321,(-0.5415296301296982+3.608222308532516e-14j),0.2932543403084078,(-0.24338576731855835-2.165082857336105e-14j),0.05923663173324342,(0.5700706177508446+6.760044404168586e-14j),0.3249805092228295,-0.7159292744982693,-0.3184931672119937
990,(0.024988190180593752-8.959384673812573e-16j),0.000624409648501522,(0.03983586116003444-1.624854229803907e-14j),0.0015868958343615402,(0.19585070697604756+2.321083445948683e-13j),0.038357499423017645,(0.5060167917297953-9.327088428023354e-14j),0.25605299351251504,(0.4568715009599835-9.727955407425367e-14j),0.20873156838942822,(0.5104835589612439-1.721105650486303e-14j),0.26059346396973776,(-0.5329870574233271+3.555330514096927e-14j),0.28407520338077696,(-0.2612372789638565-2.3859471781478527e-14j),0.06824491592043978,(0.5645541184157472+6.728827828506486e-14j),0.31872135262018153,-0.6751404231028684,-0.30926148120584784
991,(0.024204048253840874-9.246557149175578e-16j),0.0005858359518742575,(0.0403698745416318-1.5640435116851325e-14j),0.0016297267705070915,(0.19180160811221403+2.2731365171125706e-13j),0.03678785687443133,(0.5071742396031337-9.357345019479962e-14j),0.2572257093170168,(0.4490467860710815-9.587108713890009e-14j),0.20164301608076765,(0.5200678592384452-1.750489210971954e-14j),0.2704705782128593,(-0.5240791716114747+3.50082857980704e-14j),0.2746589781169695,(-0.2788236934074858-2.6089051153612833e-14j),0.07774265200539164,(0.5582628378711884+6.675279767808162e-14j),0.31165739614799276,-0.6355259504435088,-0.30002979519970374
992,(0.02344388291311208-7.939992664273649e-16j),0.0005496156460437086,(0.04092249198195956-1.4931888735384567e-14j),0.0016746503500135446,(0.1878285351126224+2.2267831838020165e-13j),0.03527955860255363,(0.5083321669400788-9.370090617575153e-14j),0.2584015919459961,(0.44117130913055047-9.41452110880947e-14j),0.1946321239999637,(0.529444396614571-1.7819777922459267e-14j),0.2803113691065671,(-0.5148138473380999+3.427668250957271e-14j),0.2650332974110564,(-0.29612810357011116-2.8369735108430778e-14j),0.08769185372403047,(0.5512072944025834+6.640894057354966e-14j),0.3038294814026163,-0.5970892486385027,-0.29079810919355964
993,(0.022707017923014782-7.585997523513973e-16j),0.0005156086629561146,(0.04149410256129752-1.4353436980757363e-14j),0.0017217605473674774,(0.18393052840240784+2.1804805950510697e-13j),0.033830439278388955,(0.5094922401542225-9.404487072709696e-14j),0.2595823427773679,(0.43324740528492584-9.273422197077033e-14j),0.1877033141861208,(0.5386111588337427-1.8124146923405608e-14j),0.29010198042022717,(-0.5051990900338513+3.371099988116162e-14j),0.25522612057103145,(-0.3131339756524639-3.052259947997089e-14j),0.09805288670791787,(0.543398952240177+6.569282085592483e-14j),0.29528242129572213,-0.5598335354909303,-0.28156642318741376
